record_id	stage	reason_code	reason_notes	source	url
PMID_22438506	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22438506/
PMID_22276847	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22276847/
PMID_22267344	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22267344/
PMID_22253702	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22253702/
PMID_22219162	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22219162/
PMID_22204834	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22204834/
PMID_22201656	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22201656/
PMID_22185546	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22185546/
PMID_22154228	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22154228/
PMID_22095378	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22095378/
PMID_22046849	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/22046849/
PMID_21990427	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21990427/
PMID_21913589	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21913589/
PMID_21879936	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21879936/
PMID_21845360	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21845360/
PMID_21818524	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21818524/
PMID_21813722	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21813722/
PMID_21708525	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21708525/
PMID_21691157	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21691157/
PMID_21691156	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21691156/
PMID_21684207	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21684207/
PMID_21630255	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21630255/
PMID_21520139	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21520139/
PMID_21453569	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21453569/
PMID_21443450	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21443450/
PMID_21351869	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21351869/
PMID_21343148	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21343148/
PMID_21282563	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21282563/
PMID_21051987	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/21051987/
PMID_20957631	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20957631/
PMID_20956724	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20956724/
PMID_20944077	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20944077/
PMID_20819481	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20819481/
PMID_20728837	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20728837/
PMID_20615885	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20615885/
PMID_20592556	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20592556/
PMID_20592553	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20592553/
PMID_20567170	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20567170/
PMID_20548011	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20548011/
PMID_20307840	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20307840/
PMID_20310056	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20310056/
PMID_20104517	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20104517/
PMID_20054094	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20054094/
PMID_20044855	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20044855/
PMID_20009903	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/20009903/
PMID_19951209	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19951209/
PMID_19931499	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19931499/
PMID_19930071	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19930071/
PMID_19853189	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19853189/
PMID_19821673	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19821673/
PMID_19795622	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19795622/
PMID_19638649	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19638649/
PMID_19509579	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19509579/
PMID_19464729	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19464729/
PMID_19432962	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19432962/
PMID_19423518	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19423518/
PMID_19152401	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19152401/
PMID_19142526	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/19142526/
PMID_18945402	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18945402/
PMID_18798536	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18798536/
PMID_18765699	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18765699/
PMID_18716224	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18716224/
PMID_18708409	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18708409/
PMID_18706952	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18706952/
PMID_18640170	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18640170/
PMID_18608824	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18608824/
PMID_18573777	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18573777/
PMID_18549172	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18549172/
PMID_18483124	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18483124/
PMID_18378743	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18378743/
PMID_18369299	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18369299/
PMID_18364507	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18364507/
PMID_18191912	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/18191912/
PMID_17971822	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17971822/
PMID_17971527	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17971527/
PMID_17915065	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17915065/
PMID_17879373	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17879373/
PMID_17540804	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17540804/
PMID_17504376	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17504376/
PMID_17487850	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17487850/
PMID_17484617	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17484617/
PMID_17416781	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17416781/
PMID_17385693	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17385693/
PMID_17362547	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17362547/
PMID_17335880	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17335880/
PMID_17230283	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17230283/
PMID_17217611	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17217611/
PMID_23675011	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/23675011/
PMID_17106330	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17106330/
PMID_29644640	title_abstract	NOT_CERVICAL_SCREENING	Not cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/29644640/
PMID_17012985	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/17012985/
PMID_16690350	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16690350/
PMID_16670716	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16670716/
PMID_16607969	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16607969/
PMID_16581749	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16581749/
PMID_16284394	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16284394/
PMID_16150391	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16150391/
PMID_16101165	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16101165/
PMID_16028163	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/16028163/
PMID_15871112	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15871112/
PMID_15668503	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15668503/
PMID_15560527	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15560527/
PMID_15466972	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15466972/
PMID_15361273	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15361273/
PMID_15298958	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15298958/
PMID_15153323	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15153323/
PMID_15151941	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15151941/
PMID_15055412	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15055412/
PMID_15054172	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/15054172/
PMID_14871510	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/14871510/
PMID_14746032	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/14746032/
PMID_14693736	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/14693736/
PMID_12935387	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/12935387/
PMID_12910527	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/12910527/
